37.411,146.024,265.879,229.553,276.245,237.308,258.878,248.657,339.625,567.486,900.562
37.459,143.35,264.767,227.918,274.082,237.308,258.878,246.54,337.169,564.257,890.549
37.513,139.898,262.439,227.918,274.082,235.488,256.975,244.647,332.61,558.709,883.946
37.562,139.667,262.439,226.484,272.242,233.87,255.078,242.706,329.483,556.674,868.747
37.712,134.048,256.9,221.1,264.874,227.784,248.369,238.595,324.579,544.308,865.234
37.759,130.593,254.042,218.616,261.486,227.784,248.369,235.906,319.883,539.296,849.85
37.817,128.739,253.481,218.616,261.486,225.034,245.339,233.069,314.906,531.773,842.978
37.861,127.189,253.481,216.28,259.512,221.853,242.813,230.788,311.767,529.309,822.854
38.014,122.585,249.068,212.722,254.652,218.334,238.55,227.23,302.826,520.368,827.737
38.063,119.625,248.271,211.914,253.503,218.334,238.55,226.587,301.84,519.482,820.492
38.118,115.922,245.955,211.914,253.503,217.398,237.246,225.317,299.546,515.483,825.023
38.16,116.299,245.955,210.712,251.867,216.161,235.905,223.83,295.821,512.671,815.009
38.311,114.987,241.969,206.827,246.566,211.94,230.853,221.011,292.313,506.197,808.947
38.36,111.936,240.92,205.173,244.336,211.94,230.853,219.188,289.508,502.586,797.275
38.417,108.536,239.74,205.173,244.336,209.93,228.195,217.322,286.706,498.899,794.862
38.459,105.829,239.74,203.874,242.458,208.802,226.915,216.063,284.928,493.88,784.19
38.617,103.594,234.345,198.737,238.422,204.808,223.212,212.499,278.194,485.154,772.018
38.661,99.994,231.695,196.158,232.746,204.808,223.212,212.801,276.281,480.79,767.789
38.713,95.73,228.946,196.158,232.746,203.074,220.841,210.88,273.776,476.649,759.09
38.761,94.505,228.946,193.976,229.065,200.894,218.408,208.746,270.13,471.348,746.067
38.911,87.654,223.104,188.677,221.738,195.783,212.676,204.719,263.789,462.425,741.883
38.962,86.45,222.696,188.129,221.252,195.783,212.676,203.69,261.843,459.049,726.477
39.017,88.877,222.359,188.129,221.252,195.385,212.301,203.385,261.614,458.601,734.601
39.062,86.255,222.359,188.08,221.641,195.174,211.991,203.203,261.199,458.329,722.805
39.211,83.121,219.449,186.205,218.395,193.317,209.787,201.892,259.038,454.612,728.089
39.261,83.083,219.605,185.337,217.207,193.317,209.787,201.025,258.31,453.811,730.512
39.313,81.763,219.011,185.337,217.207,192.603,208.949,200.43,256.744,450.853,720.919
39.359,80.734,219.011,184.482,216.197,191.51,207.79,199.272,254.832,448.176,717.429
39.513,79.01,216.444,182.133,213.332,189.17,205.17,197.49,252.39,444.123,712.2
39.56,79.719,215.174,181.412,212.429,189.17,205.17,196.882,251.614,441.791,702.082
39.614,77.074,214.369,181.412,212.429,188.52,204.264,196.117,249.51,439.713,698.706
39.66,75.382,214.369,180.463,211.168,187.447,203.253,195.025,248.726,438.076,701.124
39.816,71.658,212.024,177.34,206.881,184.409,199.853,192.82,246.051,433.761,691.816
39.863,71.37,210.262,176.425,205.917,184.409,199.853,191.989,243.508,431.08,696.244
39.911,71.085,209.435,176.425,205.917,183.43,198.761,191.125,241.791,428.503,686.344
39.963,68.11,209.435,175.715,205.129,182.704,197.991,190.257,241.346,426.262,686.237
40.114,65.46,207.081,173.395,201.975,180.224,195.185,188.607,238.228,422.921,671.476
40.161,66.482,205.219,172.302,200.425,180.224,195.185,187.687,236.678,421.477,671.131
40.213,65.986,204.284,172.302,200.425,179.026,193.865,186.483,235.227,417.312,669.642
40.265,61.647,204.284,171.108,198.795,177.624,192.48,185.283,233.69,414.996,657.959
40.414,62.592,203.522,169.409,196.897,175.615,190.329,183.976,232.087,412.685,660.214
40.462,61.129,201.659,169.288,196.79,175.615,190.329,183.628,231.883,412.565,658.565
40.513,61.834,202.185,169.288,196.79,175.234,189.906,183.17,231.364,410.873,661.114
40.564,58.629,202.185,168.724,195.843,174.591,189.24,182.565,229.789,409.625,662.451
40.717,57.581,199.171,166.317,192.82,171.713,185.662,180.948,226.856,405.743,652.255
